2713,E,1,Banco Atlantida,LPS,200
2726,E,1,Banco Atlantida,LPS,200
2748,E,1,Banco Atlantida,LPS,378.68
275,E,1,Banco Atlantida,LPS,200
2758,E,1,Banco Atlantida,LPS,200
2782,E,1,Banco Atlantida,LPS,200
2797,E,1,Banco Atlantida,LPS,200
2835,E,1,Banco Atlantida,LPS,200
2836,E,1,Banco Atlantida,LPS,200
2842,E,1,Banco Atlantida,LPS,378.68
2862,E,1,Banco Atlantida,LPS,200
2876,E,1,Banco Atlantida,LPS,200
2881,E,1,Banco Atlantida,LPS,200
2888,E,1,Banco Atlantida,LPS,200
2897,E,1,Banco Atlantida,LPS,200
2899,E,1,Banco Atlantida,LPS,225
2904,E,1,Banco Atlantida,LPS,200
2971,E,1,Banco Atlantida,LPS,200
2990,E,1,Banco Atlantida,LPS,200
2994,E,1,Banco Atlantida,LPS,200
3,E,1,Banco Atlantida,LPS,200
30,E,1,Banco Atlantida,LPS,200
3004,E,1,Banco Atlantida,LPS,200
3010,E,1,Banco Atlantida,LPS,200
3064,E,1,Banco Atlantida,LPS,200
3066,E,1,Banco Atlantida,LPS,200
3088,E,1,Banco Atlantida,LPS,200
3093,E,1,Banco Atlantida,LPS,200
3095,E,1,Banco Atlantida,LPS,200
310,E,1,Banco Atlantida,LPS,378.68
3140,E,1,Banco Atlantida,LPS,450
316,E,1,Banco Atlantida,LPS,200
3208,E,1,Banco Atlantida,LPS,200
3218,E,1,Banco Atlantida,LPS,378.68
3261,E,1,Banco Atlantida,LPS,200
3280,E,1,Banco Atlantida,LPS,200
3282,E,1,Banco Atlantida,LPS,200
333,E,1,Banco Atlantida,LPS,200
3333,E,1,Banco Atlantida,LPS,200
3334,E,1,Banco Atlantida,LPS,200
3341,E,1,Banco Atlantida,LPS,200
335,E,1,Banco Atlantida,LPS,200
3365,E,1,Banco Atlantida,LPS,200
337,E,1,Banco Atlantida,LPS,200
3373,E,1,Banco Atlantida,LPS,200
3388,E,1,Banco Atlantida,LPS,200
3401,E,1,Banco Atlantida,LPS,200
3407,E,1,Banco Atlantida,LPS,200
3421,E,1,Banco Atlantida,LPS,200
3459,E,1,Banco Atlantida,LPS,200
3463,E,1,Banco Atlantida,LPS,200
348,E,1,Banco Atlantida,LPS,200
3481,E,1,Banco Atlantida,LPS,200
3492,E,1,Banco Atlantida,LPS,200
3536,E,1,Banco Atlantida,LPS,200
3539,E,1,Banco Atlantida,LPS,200
3543,E,1,Banco Atlantida,LPS,200
3547,E,1,Banco Atlantida,LPS,200
3556,E,1,Banco Atlantida,LPS,200
3557,E,1,Banco Atlantida,LPS,200
3565,E,1,Banco Atlantida,LPS,200
3568,E,1,Banco Atlantida,LPS,200
3572,E,1,Banco Atlantida,LPS,200
3581,E,1,Banco Atlantida,LPS,200
3589,E,1,Banco Atlantida,LPS,200
3596,E,1,Banco Atlantida,LPS,200
3609,E,1,Banco Atlantida,LPS,200
3610,E,1,Banco Atlantida,LPS,200
3618,E,1,Banco Atlantida,LPS,200
3627,E,1,Banco Atlantida,LPS,200
3633,E,1,Banco Atlantida,LPS,200
3636,E,1,Banco Atlantida,LPS,200
3683,E,1,Banco Atlantida,LPS,1171.45
3693,E,1,Banco Atlantida,LPS,200
3695,E,1,Banco Atlantida,LPS,200
3710,E,1,Banco Atlantida,LPS,200
3713,E,1,Banco Atlantida,LPS,200
3724,E,1,Banco Atlantida,LPS,200
3734,E,1,Banco Atlantida,LPS,200
38,E,1,Banco Atlantida,LPS,200
3803,E,1,Banco Atlantida,LPS,378.68
3850,E,1,Banco Atlantida,LPS,200
3860,E,1,Banco Atlantida,LPS,200
3871,E,1,Banco Atlantida,LPS,200
3872,E,1,Banco Atlantida,LPS,200
388,E,1,Banco Atlantida,LPS,200
3885,E,1,Banco Atlantida,LPS,200
3892,E,1,Banco Atlantida,LPS,200
3913,E,1,Banco Atlantida,LPS,200
393,E,1,Banco Atlantida,LPS,200
3937,E,1,Banco Atlantida,LPS,200
395,E,1,Banco Atlantida,LPS,200
3976,E,1,Banco Atlantida,LPS,200
40,E,1,Banco Atlantida,LPS,200
4008,E,1,Banco Atlantida,LPS,200
4011,E,1,Banco Atlantida,LPS,200
4012,E,1,Banco Atlantida,LPS,200
4020,E,1,Banco Atlantida,LPS,200
4024,E,1,Banco Atlantida,LPS,200
4026,E,1,Banco Atlantida,LPS,220
4028,E,1,Banco Atlantida,LPS,200
4031,E,1,Banco Atlantida,LPS,200
4041,E,1,Banco Atlantida,LPS,200
4046,E,1,Banco Atlantida,LPS,200
4052,E,1,Banco Atlantida,LPS,200
4065,E,1,Banco Atlantida,LPS,200
4087,E,1,Banco Atlantida,LPS,200
4089,E,1,Banco Atlantida,LPS,200
4102,E,1,Banco Atlantida,LPS,450
4121,E,1,Banco Atlantida,LPS,200
4122,E,1,Banco Atlantida,LPS,200
4138,E,1,Banco Atlantida,LPS,200
414,E,1,Banco Atlantida,LPS,200
4146,E,1,Banco Atlantida,LPS,200
415,E,1,Banco Atlantida,LPS,200
416,E,1,Banco Atlantida,LPS,200
4165,E,1,Banco Atlantida,LPS,200
4167,E,1,Banco Atlantida,LPS,200
4176,E,1,Banco Atlantida,LPS,200
4178,E,1,Banco Atlantida,LPS,200
4190,E,1,Banco Atlantida,LPS,200
4195,E,1,Banco Atlantida,LPS,200
421,E,1,Banco Atlantida,LPS,200
4216,E,1,Banco Atlantida,LPS,200
4229,E,1,Banco Atlantida,LPS,200
4270,E,1,Banco Atlantida,LPS,200
4310,E,1,Banco Atlantida,LPS,378.68
4311,E,1,Banco Atlantida,LPS,200
4312,E,1,Banco Atlantida,LPS,200
4324,E,1,Banco Atlantida,LPS,200
4326,E,1,Banco Atlantida,LPS,200
4371,E,1,Banco Atlantida,LPS,200
439,E,1,Banco Atlantida,LPS,200
44,E,1,Banco Atlantida,LPS,200
4407,E,1,Banco Atlantida,LPS,200
4415,E,1,Banco Atlantida,LPS,200
4457,E,1,Banco Atlantida,LPS,200
4487,E,1,Banco Atlantida,LPS,200
4499,E,1,Banco Atlantida,LPS,200
4500,E,1,Banco Atlantida,LPS,200
4501,E,1,Banco Atlantida,LPS,200
4507,E,1,Banco Atlantida,LPS,200
4522,E,1,Banco Atlantida,LPS,200
4538,E,1,Banco Atlantida,LPS,200
4552,E,1,Banco Atlantida,LPS,200
4605,E,1,Banco Atlantida,LPS,200
466,E,1,Banco Atlantida,LPS,200
4729,E,1,Banco Atlantida,LPS,200
4731,E,1,Banco Atlantida,LPS,200
4739,E,1,Banco Atlantida,LPS,200
4759,E,1,Banco Atlantida,LPS,200
4764,E,1,Banco Atlantida,LPS,200
4765,E,1,Banco Atlantida,LPS,200
4776,E,1,Banco Atlantida,LPS,200
4784,E,1,Banco Atlantida,LPS,200
4786,E,1,Banco Atlantida,LPS,200
4822,E,1,Banco Atlantida,LPS,200
4826,E,1,Banco Atlantida,LPS,200
4838,E,1,Banco Atlantida,LPS,200
4852,E,1,Banco Atlantida,LPS,200
4863,E,1,Banco Atlantida,LPS,200
4867,E,1,Banco Atlantida,LPS,200
4871,E,1,Banco Atlantida,LPS,200
4878,E,1,Banco Atlantida,LPS,200
491,E,1,Banco Atlantida,LPS,200
4950,E,1,Banco Atlantida,LPS,200
4965,E,1,Banco Atlantida,LPS,200
4993,E,1,Banco Atlantida,LPS,200
4995,E,1,Banco Atlantida,LPS,200
5008,E,1,Banco Atlantida,LPS,200
5045,E,1,Banco Atlantida,LPS,200
5052,E,1,Banco Atlantida,LPS,200
5061,E,1,Banco Atlantida,LPS,200
509,E,1,Banco Atlantida,LPS,200
5142,E,1,Banco Atlantida,LPS,200
5165,E,1,Banco Atlantida,LPS,200
5168,E,1,Banco Atlantida,LPS,200
518,E,1,Banco Atlantida,LPS,200
5180,E,1,Banco Atlantida,LPS,200
5208,E,1,Banco Atlantida,LPS,1421.45
5231,E,1,Banco Atlantida,LPS,200
525,E,1,Banco Atlantida,LPS,378.68
5375,E,1,Banco Atlantida,LPS,200
539,E,1,Banco Atlantida,LPS,200
5420,E,1,Banco Atlantida,LPS,200
544,E,1,Banco Atlantida,LPS,200
5484,E,1,Banco Atlantida,LPS,200
552,E,1,Banco Atlantida,LPS,200
5523,E,1,Banco Atlantida,LPS,200
5551,E,1,Banco Atlantida,LPS,200
556,E,1,Banco Atlantida,LPS,200
5570,E,1,Banco Atlantida,LPS,200
559,E,1,Banco Atlantida,LPS,200
5599,E,1,Banco Atlantida,LPS,400
565,E,1,Banco Atlantida,LPS,200
5655,E,1,Banco Atlantida,LPS,200
5663,E,1,Banco Atlantida,LPS,200
5678,E,1,Banco Atlantida,LPS,200
5686,E,1,Banco Atlantida,LPS,200
570,E,1,Banco Atlantida,LPS,200
575,E,1,Banco Atlantida,LPS,200
5767,E,1,Banco Atlantida,LPS,200
577,E,1,Banco Atlantida,LPS,200
578,E,1,Banco Atlantida,LPS,200
5802,E,1,Banco Atlantida,LPS,200
5803,E,1,Banco Atlantida,LPS,200
5825,E,1,Banco Atlantida,LPS,200
5842,E,1,Banco Atlantida,LPS,200
5846,E,1,Banco Atlantida,LPS,200
5861,E,1,Banco Atlantida,LPS,200
5874,E,1,Banco Atlantida,LPS,200
5886,E,1,Banco Atlantida,LPS,200
5892,E,1,Banco Atlantida,LPS,200
5924,E,1,Banco Atlantida,LPS,225
5925,E,1,Banco Atlantida,LPS,200
593,E,1,Banco Atlantida,LPS,200
597,E,1,Banco Atlantida,LPS,200
5982,E,1,Banco Atlantida,LPS,200
6014,E,1,Banco Atlantida,LPS,200
6040,E,1,Banco Atlantida,LPS,1495.26
6107,E,1,Banco Atlantida,LPS,200
6108,E,1,Banco Atlantida,LPS,200
6166,E,1,Banco Atlantida,LPS,200
618,E,1,Banco Atlantida,LPS,200
619,E,1,Banco Atlantida,LPS,200
6214,E,1,Banco Atlantida,LPS,200
6216,E,1,Banco Atlantida,LPS,200
623,E,1,Banco Atlantida,LPS,200
624,E,1,Banco Atlantida,LPS,200
63,E,1,Banco Atlantida,LPS,378.68
630,E,1,Banco Atlantida,LPS,200
6305,E,1,Banco Atlantida,LPS,200
633,E,1,Banco Atlantida,LPS,200
634,E,1,Banco Atlantida,LPS,200
638,E,1,Banco Atlantida,LPS,200
6384,E,1,Banco Atlantida,LPS,450
6398,E,1,Banco Atlantida,LPS,200
6411,E,1,Banco Atlantida,LPS,200
6424,E,1,Banco Atlantida,LPS,200
645,E,1,Banco Atlantida,LPS,200
6500,E,1,Banco Atlantida,LPS,200
6505,E,1,Banco Atlantida,LPS,200
653,E,1,Banco Atlantida,LPS,200
6539,E,1,Banco Atlantida,LPS,200
6585,E,1,Banco Atlantida,LPS,200
6661,E,1,Banco Atlantida,LPS,200
6717,E,1,Banco Atlantida,LPS,220
6719,E,1,Banco Atlantida,LPS,200
6765,E,1,Banco Atlantida,LPS,200
678,E,1,Banco Atlantida,LPS,200
6797,E,1,Banco Atlantida,LPS,200
6802,E,1,Banco Atlantida,LPS,200
6806,E,1,Banco Atlantida,LPS,1171.45
6814,E,1,Banco Atlantida,LPS,200
682,E,1,Banco Atlantida,LPS,200
6835,E,1,Banco Atlantida,LPS,200
6878,E,1,Banco Atlantida,LPS,200
688,E,1,Banco Atlantida,LPS,200
6884,E,1,Banco Atlantida,LPS,200
689,E,1,Banco Atlantida,LPS,200
69,E,1,Banco Atlantida,LPS,200
6935,E,1,Banco Atlantida,LPS,200
6939,E,1,Banco Atlantida,LPS,200
694,E,1,Banco Atlantida,LPS,200
7,E,1,Banco Atlantida,LPS,200
70,E,1,Banco Atlantida,LPS,200
7066,E,1,Banco Atlantida,LPS,200
7096,E,1,Banco Atlantida,LPS,200
7097,E,1,Banco Atlantida,LPS,200
7132,E,1,Banco Atlantida,LPS,200
720,E,1,Banco Atlantida,LPS,200
721,E,1,Banco Atlantida,LPS,200
724,E,1,Banco Atlantida,LPS,200
7257,E,1,Banco Atlantida,LPS,1745.26
7272,E,1,Banco Atlantida,LPS,200
7293,E,1,Banco Atlantida,LPS,200
7330,E,1,Banco Atlantida,LPS,200
7338,E,1,Banco Atlantida,LPS,200
734,E,1,Banco Atlantida,LPS,200
7355,E,1,Banco Atlantida,LPS,200
74,E,1,Banco Atlantida,LPS,200
7408,E,1,Banco Atlantida,LPS,200
743,E,1,Banco Atlantida,LPS,378.68
7437,E,1,Banco Atlantida,LPS,200
7466,E,1,Banco Atlantida,LPS,200
7478,E,1,Banco Atlantida,LPS,200
7497,E,1,Banco Atlantida,LPS,200
7525,E,1,Banco Atlantida,LPS,200
754,E,1,Banco Atlantida,LPS,200
759,E,1,Banco Atlantida,LPS,200
7628,E,1,Banco Atlantida,LPS,200
7645,E,1,Banco Atlantida,LPS,1745.26
7699,E,1,Banco Atlantida,LPS,200
7703,E,1,Banco Atlantida,LPS,200
771,E,1,Banco Atlantida,LPS,200
7722,E,1,Banco Atlantida,LPS,200
7723,E,1,Banco Atlantida,LPS,200
7725,E,1,Banco Atlantida,LPS,200
7758,E,1,Banco Atlantida,LPS,200
7763,E,1,Banco Atlantida,LPS,200
7764,E,1,Banco Atlantida,LPS,200
778,E,1,Banco Atlantida,LPS,200
7806,E,1,Banco Atlantida,LPS,200
7859,E,1,Banco Atlantida,LPS,200
7924,E,1,Banco Atlantida,LPS,200
7933,E,1,Banco Atlantida,LPS,200
794,E,1,Banco Atlantida,LPS,200
7940,E,1,Banco Atlantida,LPS,200
7990,E,1,Banco Atlantida,LPS,200
8,E,1,Banco Atlantida,LPS,200
8010,E,1,Banco Atlantida,LPS,200
8042,E,1,Banco Atlantida,LPS,200
8082,E,1,Banco Atlantida,LPS,200
8126,E,1,Banco Atlantida,LPS,200
815,E,1,Banco Atlantida,LPS,200
8152,E,1,Banco Atlantida,LPS,200
8168,E,1,Banco Atlantida,LPS,1495.26
8267,E,1,Banco Atlantida,LPS,200
8340,E,1,Banco Atlantida,LPS,200
8357,E,1,Banco Atlantida,LPS,200
836,E,1,Banco Atlantida,LPS,200
839,E,1,Banco Atlantida,LPS,200
8402,E,1,Banco Atlantida,LPS,200
842,E,1,Banco Atlantida,LPS,200
844,E,1,Banco Atlantida,LPS,200
846,E,1,Banco Atlantida,LPS,200
8467,E,1,Banco Atlantida,LPS,200
8504,E,1,Banco Atlantida,LPS,200
852,E,1,Banco Atlantida,LPS,200
8585,E,1,Banco Atlantida,LPS,200
859,E,1,Banco Atlantida,LPS,200
8617,E,1,Banco Atlantida,LPS,200
8669,E,1,Banco Atlantida,LPS,200
870,E,1,Banco Atlantida,LPS,200
8737,E,1,Banco Atlantida,LPS,200
877,E,1,Banco Atlantida,LPS,200
8770,E,1,Banco Atlantida,LPS,200
8918,E,1,Banco Atlantida,LPS,450
8922,E,1,Banco Atlantida,LPS,200
893,E,1,Banco Atlantida,LPS,200
8947,E,1,Banco Atlantida,LPS,1495.26
8966,E,1,Banco Atlantida,LPS,200
8983,E,1,Banco Atlantida,LPS,450
900,E,1,Banco Atlantida,LPS,200
9000,E,1,Banco Atlantida,LPS,200
